week_date,region,platform,segment,customer_type,transactions,sales
13/7/20,AFRICA,Retail,F1,Existing,100580,5319015.0
13/7/20,USA,Shopify,F2,New,120,18908.0
13/7/20,USA,Retail,null,New,20108,854972.0
13/7/20,ASIA,Shopify,null,New,301,41515.0
13/7/20,EUROPE,Shopify,F1,Existing,123,26915.0
13/7/20,USA,Shopify,C1,Existing,751,127595.0
13/7/20,OCEANIA,Shopify,C2,Existing,4343,838771.0
13/7/20,USA,Shopify,F1,Existing,1324,246000.0
13/7/20,EUROPE,Retail,null,Existing,2563,122860.0
13/7/20,USA,Retail,null,Guest,525638,16383497.0
13/7/20,EUROPE,Retail,C3,New,4362,191574.0
13/7/20,EUROPE,Shopify,C3,Existing,170,54946.0
13/7/20,ASIA,Shopify,null,Guest,5590,987561.0
13/7/20,ASIA,Shopify,F2,Existing,2917,548742.0
13/7/20,AFRICA,Retail,C2,Existing,115234,4912598.0
13/7/20,ASIA,Retail,F1,New,28054,865051.0
13/7/20,CANADA,Retail,C1,New,29073,747675.0
13/7/20,SOUTH AMERICA,Retail,F2,Existing,1266,59774.0
13/7/20,USA,Retail,C4,New,17696,620006.0
13/7/20,CANADA,Retail,F3,Existing,93456,5316146.0
13/7/20,ASIA,Retail,C4,New,48202,1342915.0
13/7/20,USA,Retail,F2,New,26626,970777.0
13/7/20,ASIA,Retail,null,Guest,1881379,47998436.0
13/7/20,AFRICA,Retail,F1,New,21614,754615.0
13/7/20,EUROPE,Shopify,null,Guest,325,71708.0
13/7/20,CANADA,Shopify,C1,New,90,11607.0
13/7/20,OCEANIA,Shopify,C3,Existing,4494,911580.0
13/7/20,EUROPE,Retail,C4,Existing,5891,316385.0
13/7/20,SOUTH AMERICA,Retail,C3,Existing,1388,70101.0
13/7/20,AFRICA,Shopify,F1,New,143,22973.0
13/7/20,ASIA,Retail,F1,Existing,95750,4559524.0
13/7/20,OCEANIA,Retail,C3,Existing,344300,16584641.0
13/7/20,SOUTH AMERICA,Shopify,C1,Existing,66,12871.0
13/7/20,OCEANIA,Retail,F3,New,100302,3314632.0
13/7/20,OCEANIA,Retail,null,Existing,35564,1487649.0
13/7/20,CANADA,Retail,F1,Existing,24290,1307322.0
13/7/20,SOUTH AMERICA,Retail,null,New,1063,39761.0
6/7/20,USA,Shopify,C3,Existing,1326,275749.0
6/7/20,AFRICA,Retail,C1,Existing,188285,7059529.0
6/7/20,SOUTH AMERICA,Shopify,F1,Existing,55,12375.0
6/7/20,ASIA,Shopify,C2,Existing,2015,359403.0
6/7/20,ASIA,Retail,null,Guest,1902289,48780231.0
6/7/20,OCEANIA,Retail,C4,Existing,155875,7647467.0
6/7/20,CANADA,Retail,C3,New,27495,969187.0
6/7/20,EUROPE,Shopify,C4,Existing,21,6400.0
6/7/20,SOUTH AMERICA,Shopify,F3,Existing,26,4994.0
6/7/20,OCEANIA,Shopify,null,Guest,8865,1582259.0
6/7/20,USA,Retail,null,Existing,13120,668776.0
6/7/20,SOUTH AMERICA,Retail,null,Existing,241,8083.0
6/7/20,CANADA,Retail,F1,New,6531,244785.0
6/7/20,USA,Retail,F3,New,26655,1018034.0
6/7/20,OCEANIA,Shopify,null,Existing,472,88857.0
6/7/20,OCEANIA,Retail,F3,New,100445,3282052.0
6/7/20,EUROPE,Shopify,F3,New,2,255.0
6/7/20,EUROPE,Retail,C2,New,2914,110244.0
6/7/20,AFRICA,Shopify,null,Guest,5043,887999.0
6/7/20,SOUTH AMERICA,Retail,C2,Existing,1042,42032.0
6/7/20,EUROPE,Shopify,null,New,9,3455.0
6/7/20,CANADA,Retail,null,Guest,390104,11138070.0
6/7/20,OCEANIA,Shopify,C2,Existing,3808,721874.0
6/7/20,USA,Shopify,F1,Existing,1372,256827.0
6/7/20,EUROPE,Retail,C1,Existing,15185,682100.0
6/7/20,SOUTH AMERICA,Retail,C3,New,954,37050.0
6/7/20,AFRICA,Shopify,null,Existing,286,55662.0
6/7/20,AFRICA,Retail,C4,Existing,122690,6214520.0
6/7/20,CANADA,Shopify,C3,Existing,739,136436.0
6/7/20,CANADA,Shopify,F1,Existing,699,115555.0
6/7/20,ASIA,Retail,F3,Existing,402843,20474557.0
6/7/20,OCEANIA,Retail,F1,New,38347,1241439.0
6/7/20,OCEANIA,Retail,null,New,75471,2622537.0
6/7/20,ASIA,Shopify,F3,Existing,1643,325193.0
6/7/20,OCEANIA,Shopify,F1,New,234,36344.0
6/7/20,OCEANIA,Shopify,C3,New,394,61436.0
6/7/20,SOUTH AMERICA,Shopify,F2,New,2,609.0
6/7/20,OCEANIA,Retail,C1,Existing,254217,9068336.0
6/7/20,EUROPE,Shopify,C1,Existing,100,23347.0
6/7/20,USA,Retail,C3,New,45285,1710069.0
6/7/20,EUROPE,Retail,F2,Existing,14377,906114.0
6/7/20,EUROPE,Shopify,C4,New,2,182.0
6/7/20,SOUTH AMERICA,Shopify,F2,Existing,36,6882.0
6/7/20,CANADA,Shopify,C1,New,77,9201.0
6/7/20,OCEANIA,Retail,C2,New,105544,2781013.0
6/7/20,OCEANIA,Retail,null,Existing,43104,1797035.0
6/7/20,AFRICA,Retail,C1,New,95363,2380924.0
6/7/20,CANADA,Retail,F2,New,16854,622949.0
6/7/20,AFRICA,Retail,F1,New,22384,803916.0
6/7/20,USA,Retail,C3,Existing,107017,6004542.0
6/7/20,EUROPE,Retail,C4,Existing,5736,311406.0
6/7/20,USA,Shopify,C3,New,153,25697.0
6/7/20,AFRICA,Shopify,F3,Existing,2090,439785.0
6/7/20,SOUTH AMERICA,Retail,F3,Existing,1424,69555.0
6/7/20,USA,Shopify,C2,Existing,1332,258887.0
6/7/20,USA,Retail,C2,Existing,44601,2195016.0
6/7/20,AFRICA,Retail,null,Existing,34365,1555479.0
6/7/20,USA,Retail,null,New,21634,924200.0
6/7/20,USA,Shopify,F1,New,108,15166.0
6/7/20,ASIA,Retail,C3,New,115402,3429645.0
6/7/20,CANADA,Shopify,null,Guest,1439,238360.0
6/7/20,OCEANIA,Retail,null,Guest,2399708,63378896.0
6/7/20,ASIA,Retail,F1,New,29087,918354.0
6/7/20,SOUTH AMERICA,Shopify,null,Guest,1710,331218.0
6/7/20,ASIA,Shopify,C3,New,242,37637.0
6/7/20,OCEANIA,Retail,F2,New,82681,2740820.0
6/7/20,USA,Retail,F1,New,11223,426852.0
6/7/20,EUROPE,Shopify,C2,New,12,2169.0
6/7/20,AFRICA,Retail,C2,New,57277,1761918.0
6/7/20,ASIA,Retail,F3,New,81692,2554247.0
6/7/20,USA,Shopify,F3,Existing,892,183866.0
6/7/20,AFRICA,Retail,C3,New,108717,3797159.0
6/7/20,AFRICA,Shopify,F3,New,85,13212.0
6/7/20,ASIA,Retail,C4,Existing,112789,4963653.0
6/7/20,AFRICA,Shopify,F1,Existing,2474,451177.0
6/7/20,EUROPE,Retail,null,Guest,103378,3709096.0
6/7/20,ASIA,Shopify,null,New,269,40809.0
6/7/20,EUROPE,Shopify,F1,Existing,124,27063.0
6/7/20,USA,Retail,null,Guest,539669,17021169.0
6/7/20,EUROPE,Retail,null,Existing,3013,146709.0
6/7/20,CANADA,Retail,F3,Existing,92060,5192225.0
6/7/20,EUROPE,Retail,C1,New,4674,142232.0
6/7/20,EUROPE,Retail,null,New,3230,145983.0
6/7/20,SOUTH AMERICA,Retail,null,New,1292,46303.0
6/7/20,SOUTH AMERICA,Shopify,F1,New,11,1745.0
6/7/20,ASIA,Shopify,C4,New,33,4586.0
6/7/20,EUROPE,Retail,F1,New,952,40385.0
6/7/20,ASIA,Retail,C2,Existing,131835,5019969.0
6/7/20,EUROPE,Shopify,C3,New,8,1596.0
6/7/20,ASIA,Shopify,C1,New,211,24942.0
6/7/20,OCEANIA,Retail,C3,Existing,342945,16524293.0
6/7/20,EUROPE,Shopify,C3,Existing,160,53961.0
6/7/20,SOUTH AMERICA,Retail,C1,Existing,3243,91728.0
6/7/20,OCEANIA,Shopify,C1,Existing,2333,406081.0
6/7/20,AFRICA,Retail,F2,New,63799,2344198.0
6/7/20,OCEANIA,Shopify,C3,Existing,3895,796093.0
6/7/20,SOUTH AMERICA,Retail,C2,New,927,27950.0
6/7/20,OCEANIA,Shopify,F2,Existing,5368,1086528.0
6/7/20,OCEANIA,Shopify,C2,New,589,86961.0
6/7/20,CANADA,Shopify,C4,Existing,94,19118.0
6/7/20,AFRICA,Shopify,C1,Existing,1458,239295.0
6/7/20,ASIA,Retail,null,New,61858,2088873.0
6/7/20,EUROPE,Retail,F1,Existing,7074,423729.0
6/7/20,USA,Retail,F2,Existing,97641,5923390.0
6/7/20,SOUTH AMERICA,Retail,F2,Existing,1247,60073.0
6/7/20,SOUTH AMERICA,Shopify,C4,New,3,678.0
6/7/20,ASIA,Retail,F2,New,66633,2146830.0
6/7/20,ASIA,Shopify,null,Guest,4968,849767.0
6/7/20,USA,Shopify,F2,Existing,1878,380313.0
6/7/20,AFRICA,Shopify,F1,New,137,21729.0
6/7/20,ASIA,Shopify,C3,Existing,1821,355406.0
6/7/20,OCEANIA,Retail,F2,Existing,330470,17291374.0
6/7/20,CANADA,Retail,C1,Existing,55712,2315581.0
6/7/20,ASIA,Shopify,F1,Existing,1874,330882.0
6/7/20,CANADA,Shopify,C2,Existing,629,112146.0
6/7/20,AFRICA,Shopify,F2,Existing,4275,851198.0
6/7/20,CANADA,Retail,F2,Existing,59064,3276611.0
6/7/20,SOUTH AMERICA,Shopify,C3,Existing,75,15592.0
6/7/20,AFRICA,Shopify,C4,New,51,7561.0
6/7/20,USA,Retail,F3,Existing,144909,8883923.0
6/7/20,OCEANIA,Shopify,F1,Existing,3804,716548.0
6/7/20,OCEANIA,Retail,F3,Existing,536745,29108793.0
6/7/20,CANADA,Shopify,F2,Existing,1148,217025.0
6/7/20,AFRICA,Retail,null,Guest,1582169,46232992.0
6/7/20,CANADA,Retail,F3,New,17930,635946.0
6/7/20,AFRICA,Retail,F2,Existing,285863,16310453.0
6/7/20,USA,Retail,C4,Existing,42071,2271038.0
6/7/20,AFRICA,Shopify,C2,Existing,2226,435672.0
6/7/20,OCEANIA,Retail,C3,New,144017,4559185.0
6/7/20,ASIA,Retail,null,Existing,33162,1347139.0
6/7/20,AFRICA,Shopify,F2,New,231,38732.0
6/7/20,CANADA,Shopify,F2,New,73,11040.0
6/7/20,USA,Shopify,F2,New,140,22390.0
6/7/20,AFRICA,Shopify,C3,Existing,2391,483735.0
6/7/20,CANADA,Shopify,C4,New,13,1477.0
6/7/20,EUROPE,Shopify,F2,New,6,3291.0
6/7/20,ASIA,Shopify,F2,Existing,2575,490012.0
6/7/20,SOUTH AMERICA,Shopify,null,New,31,5111.0
6/7/20,SOUTH AMERICA,Retail,F2,New,406,14585.0
6/7/20,EUROPE,Shopify,F2,Existing,194,41662.0
6/7/20,USA,Shopify,C4,Existing,169,31099.0
6/7/20,EUROPE,Retail,C4,New,1778,76614.0
6/7/20,CANADA,Retail,null,New,13300,535423.0
6/7/20,AFRICA,Shopify,C1,New,236,32526.0
6/7/20,EUROPE,Retail,F3,Existing,18947,1154719.0
6/7/20,CANADA,Retail,F1,Existing,24587,1323741.0
6/7/20,SOUTH AMERICA,Retail,C3,Existing,1450,66956.0
6/7/20,OCEANIA,Retail,C1,New,160783,3643428.0
6/7/20,EUROPE,Shopify,C1,New,6,1167.0
6/7/20,ASIA,Retail,C3,Existing,248855,11188175.0
6/7/20,SOUTH AMERICA,Retail,null,Guest,396358,16364768.0
6/7/20,OCEANIA,Shopify,C4,New,76,9796.0
6/7/20,ASIA,Shopify,F2,New,195,26990.0
6/7/20,SOUTH AMERICA,Shopify,null,Existing,4,901.0
6/7/20,USA,Retail,C1,Existing,58791,2469632.0
6/7/20,USA,Shopify,null,Guest,2402,435958.0
6/7/20,EUROPE,Shopify,null,Existing,26,8915.0
6/7/20,AFRICA,Shopify,null,New,293,55226.0
6/7/20,OCEANIA,Shopify,C4,Existing,614,113658.0
6/7/20,CANADA,Shopify,C3,New,81,12924.0
6/7/20,SOUTH AMERICA,Retail,C1,New,2489,52659.0
6/7/20,OCEANIA,Retail,C4,New,60698,1852468.0
6/7/20,EUROPE,Retail,C2,Existing,10224,507582.0
6/7/20,EUROPE,Shopify,F1,New,2,338.0
6/7/20,AFRICA,Retail,C2,Existing,115838,4986083.0
6/7/20,AFRICA,Retail,C3,Existing,294716,14964981.0
6/7/20,CANADA,Retail,C4,New,12397,403284.0
6/7/20,CANADA,Retail,C1,New,28872,752634.0
6/7/20,CANADA,Shopify,C1,Existing,491,80992.0
6/7/20,SOUTH AMERICA,Retail,F1,Existing,833,35417.0
6/7/20,EUROPE,Shopify,C2,Existing,159,47716.0
6/7/20,AFRICA,Retail,F1,Existing,103142,5542204.0
6/7/20,USA,Retail,C4,New,18089,637462.0
6/7/20,EUROPE,Retail,F3,New,1890,82262.0
6/7/20,USA,Shopify,null,New,142,26208.0
6/7/20,CANADA,Shopify,C2,New,85,11303.0
6/7/20,SOUTH AMERICA,Shopify,C1,Existing,55,9889.0
6/7/20,CANADA,Retail,C3,Existing,62908,3254599.0
6/7/20,OCEANIA,Shopify,F2,New,277,45209.0
6/7/20,AFRICA,Retail,F3,Existing,412968,23549192.0
6/7/20,SOUTH AMERICA,Shopify,F3,New,3,520.0
6/7/20,SOUTH AMERICA,Shopify,C3,New,21,2996.0
6/7/20,AFRICA,Retail,F3,New,66724,2383015.0
6/7/20,USA,Shopify,C1,New,115,14544.0
6/7/20,SOUTH AMERICA,Shopify,C1,New,15,1890.0
6/7/20,OCEANIA,Retail,C2,Existing,168294,6472357.0
6/7/20,USA,Retail,F1,Existing,42080,2436037.0
6/7/20,SOUTH AMERICA,Shopify,C4,Existing,9,1655.0
6/7/20,SOUTH AMERICA,Retail,F1,New,298,11174.0
6/7/20,CANADA,Shopify,null,Existing,73,13288.0
6/7/20,CANADA,Retail,C4,Existing,29276,1472205.0
6/7/20,USA,Shopify,null,Existing,160,30361.0
6/7/20,SOUTH AMERICA,Shopify,C2,New,32,5242.0
6/7/20,AFRICA,Shopify,C3,New,277,45866.0
6/7/20,CANADA,Retail,null,Existing,7169,330861.0
6/7/20,ASIA,Shopify,C2,New,355,44553.0
6/7/20,ASIA,Shopify,C1,Existing,1137,190268.0
6/7/20,USA,Retail,C1,New,35274,943414.0
6/7/20,OCEANIA,Shopify,C1,New,386,46728.0
6/7/20,EUROPE,Shopify,F3,Existing,89,20453.0
6/7/20,ASIA,Retail,C1,New,123627,2669073.0
6/7/20,CANADA,Shopify,F1,New,55,7305.0
6/7/20,CANADA,Retail,C2,Existing,23187,1019429.0
6/7/20,SOUTH AMERICA,Retail,F3,New,325,11639.0
6/7/20,ASIA,Retail,C4,New,49335,1375040.0
6/7/20,EUROPE,Retail,C3,New,4501,190014.0
6/7/20,OCEANIA,Retail,F1,Existing,148434,7387040.0
6/7/20,USA,Shopify,C4,New,21,3558.0
6/7/20,AFRICA,Shopify,C2,New,299,45134.0
6/7/20,ASIA,Retail,F2,Existing,223597,11439615.0
6/7/20,ASIA,Shopify,C4,Existing,265,46193.0
6/7/20,SOUTH AMERICA,Retail,C4,New,255,10863.0
6/7/20,SOUTH AMERICA,Retail,C4,Existing,392,18464.0
6/7/20,ASIA,Shopify,F3,New,80,11396.0
6/7/20,CANADA,Retail,C2,New,14558,461684.0
6/7/20,SOUTH AMERICA,Shopify,C2,Existing,122,23995.0
6/7/20,EUROPE,Shopify,null,Guest,275,62607.0
6/7/20,ASIA,Shopify,F1,New,143,20817.0
6/7/20,OCEANIA,Shopify,F3,New,141,21435.0
6/7/20,CANADA,Shopify,null,New,81,12835.0
6/7/20,CANADA,Shopify,F3,Existing,555,105029.0
6/7/20,AFRICA,Retail,C4,New,46195,1535122.0
6/7/20,USA,Retail,C2,New,26006,895842.0
6/7/20,CANADA,Shopify,F3,New,23,3613.0
6/7/20,ASIA,Retail,C2,New,84261,2165894.0
6/7/20,USA,Retail,F2,New,27329,1047479.0
6/7/20,OCEANIA,Shopify,null,New,405,62554.0
6/7/20,USA,Shopify,F3,New,43,8047.0
6/7/20,EUROPE,Retail,C3,Existing,16543,926391.0
6/7/20,USA,Shopify,C1,Existing,683,122755.0
6/7/20,USA,Shopify,C2,New,192,43697.0
6/7/20,AFRICA,Retail,null,New,54550,2200505.0
6/7/20,ASIA,Retail,F1,Existing,97504,4643858.0
6/7/20,AFRICA,Shopify,C4,Existing,381,74071.0
6/7/20,EUROPE,Retail,F2,New,1849,82969.0
6/7/20,ASIA,Retail,C1,Existing,185786,6182738.0
6/7/20,ASIA,Shopify,null,Existing,287,53017.0
6/7/20,OCEANIA,Shopify,F3,Existing,3069,646393.0
29/6/20,OCEANIA,Shopify,C2,Existing,4102,771649.0
29/6/20,USA,Shopify,F1,Existing,1345,248186.0
29/6/20,SOUTH AMERICA,Retail,C2,Existing,1044,41232.0
29/6/20,SOUTH AMERICA,Shopify,C4,New,2,746.0
29/6/20,EUROPE,Shopify,F3,Existing,77,17430.0
29/6/20,OCEANIA,Retail,F3,Existing,542856,28788145.0
29/6/20,ASIA,Shopify,C3,Existing,1866,357156.0
29/6/20,CANADA,Retail,F2,Existing,60640,3222249.0
29/6/20,EUROPE,Retail,F3,New,1998,83692.0
29/6/20,SOUTH AMERICA,Shopify,null,New,32,6219.0
29/6/20,USA,Shopify,F2,Existing,1778,339336.0
29/6/20,CANADA,Shopify,C4,Existing,96,18485.0
29/6/20,ASIA,Retail,F2,New,65388,2033692.0
29/6/20,AFRICA,Shopify,C1,New,243,31393.0
29/6/20,ASIA,Retail,F3,New,81540,2509564.0
29/6/20,EUROPE,Shopify,F2,New,7,865.0
29/6/20,AFRICA,Retail,F3,Existing,401071,22101960.0
29/6/20,SOUTH AMERICA,Retail,C4,New,241,8563.0
29/6/20,CANADA,Shopify,C4,New,18,2444.0
29/6/20,AFRICA,Retail,C2,New,57209,1753657.0
29/6/20,USA,Retail,null,Guest,533207,16297956.0
29/6/20,SOUTH AMERICA,Retail,F1,Existing,779,31008.0
29/6/20,EUROPE,Shopify,C2,Existing,141,40816.0
29/6/20,SOUTH AMERICA,Shopify,C1,New,17,2311.0
29/6/20,CANADA,Retail,F3,Existing,92739,5151347.0
29/6/20,ASIA,Retail,null,Guest,1900388,47898629.0
29/6/20,EUROPE,Retail,C1,New,4539,137746.0
29/6/20,ASIA,Shopify,F2,Existing,2591,474829.0
29/6/20,EUROPE,Retail,F3,Existing,18952,1142258.0
29/6/20,OCEANIA,Retail,F3,New,103176,3387378.0
29/6/20,EUROPE,Shopify,F3,New,2,337.0
29/6/20,CANADA,Shopify,null,Existing,95,15402.0
29/6/20,AFRICA,Shopify,C3,Existing,2396,473733.0
29/6/20,USA,Shopify,C2,New,217,32127.0
29/6/20,CANADA,Shopify,F3,New,25,3372.0
29/6/20,CANADA,Retail,F2,New,17252,621849.0
29/6/20,CANADA,Shopify,C1,New,92,10224.0
29/6/20,ASIA,Retail,null,Existing,32696,1283298.0
29/6/20,AFRICA,Shopify,F2,New,247,38761.0
29/6/20,USA,Shopify,C3,New,139,32575.0
29/6/20,USA,Retail,C2,Existing,42982,2069075.0
29/6/20,USA,Shopify,C4,New,22,3518.0
29/6/20,USA,Retail,F2,New,26077,957978.0
29/6/20,EUROPE,Shopify,null,Existing,21,4328.0
29/6/20,SOUTH AMERICA,Shopify,F3,New,1,261.0
29/6/20,USA,Retail,F2,Existing,90522,5126468.0
29/6/20,AFRICA,Retail,F1,New,22414,818184.0
29/6/20,OCEANIA,Shopify,F2,New,334,49917.0
29/6/20,EUROPE,Retail,C3,New,4556,194204.0
29/6/20,CANADA,Shopify,C3,Existing,758,137468.0
29/6/20,USA,Retail,C1,Existing,57014,2312994.0
29/6/20,OCEANIA,Retail,C3,Existing,343336,16476365.0
29/6/20,EUROPE,Shopify,C3,Existing,152,47122.0
29/6/20,AFRICA,Retail,C2,Existing,113892,4820666.0
29/6/20,OCEANIA,Retail,C2,Existing,169997,6426709.0
29/6/20,USA,Retail,F1,Existing,40942,2353412.0
29/6/20,OCEANIA,Shopify,C4,New,73,8766.0
29/6/20,OCEANIA,Shopify,C3,Existing,4116,808388.0
29/6/20,ASIA,Retail,null,New,60798,1983459.0
29/6/20,USA,Shopify,null,Existing,144,26020.0
29/6/20,OCEANIA,Retail,C4,New,63522,1953580.0
29/6/20,EUROPE,Retail,C2,Existing,10157,493184.0
29/6/20,SOUTH AMERICA,Shopify,C3,New,17,2359.0
29/6/20,EUROPE,Shopify,C4,New,2,549.0
29/6/20,OCEANIA,Retail,C1,New,162185,3613601.0
29/6/20,EUROPE,Shopify,C1,New,8,1229.0
29/6/20,SOUTH AMERICA,Shopify,F2,New,7,1039.0
29/6/20,EUROPE,Retail,C4,Existing,5774,315699.0
29/6/20,EUROPE,Retail,F2,New,1835,81944.0
29/6/20,ASIA,Retail,C1,Existing,183164,5970777.0
29/6/20,CANADA,Retail,C2,New,14828,471006.0
29/6/20,AFRICA,Retail,null,Existing,34080,1478098.0
29/6/20,OCEANIA,Shopify,C1,New,395,48331.0
29/6/20,CANADA,Shopify,C1,Existing,520,82717.0
29/6/20,ASIA,Retail,C3,Existing,245219,11041636.0
29/6/20,SOUTH AMERICA,Shopify,F2,Existing,31,6042.0
29/6/20,SOUTH AMERICA,Retail,C3,Existing,1499,71681.0
29/6/20,SOUTH AMERICA,Retail,F2,New,442,17908.0
29/6/20,CANADA,Retail,null,Guest,393659,11034700.0
29/6/20,AFRICA,Retail,F1,Existing,101685,5366430.0
29/6/20,AFRICA,Retail,C4,Existing,122158,6235333.0
29/6/20,EUROPE,Retail,F1,Existing,7124,418206.0
29/6/20,SOUTH AMERICA,Retail,C3,New,957,34465.0
29/6/20,ASIA,Shopify,C4,Existing,267,46263.0
29/6/20,EUROPE,Retail,F1,New,924,38169.0
29/6/20,USA,Retail,C4,New,18211,645361.0
29/6/20,SOUTH AMERICA,Shopify,C2,New,34,5232.0
29/6/20,ASIA,Retail,F1,Existing,96589,4591704.0
29/6/20,OCEANIA,Retail,C3,New,147185,4686381.0
29/6/20,ASIA,Shopify,F1,Existing,2015,346893.0
29/6/20,OCEANIA,Retail,null,Guest,2429712,63043806.0
29/6/20,EUROPE,Shopify,null,Guest,285,74791.0
29/6/20,AFRICA,Retail,C4,New,47569,1605875.0
29/6/20,CANADA,Shopify,C2,New,96,11368.0
29/6/20,USA,Retail,C2,New,25718,868246.0
29/6/20,AFRICA,Shopify,C3,New,279,44246.0
29/6/20,USA,Shopify,F3,Existing,796,159886.0
29/6/20,CANADA,Shopify,F1,Existing,800,136777.0
29/6/20,SOUTH AMERICA,Shopify,C3,Existing,95,18645.0
29/6/20,AFRICA,Shopify,null,Guest,5061,871802.0
29/6/20,CANADA,Retail,F1,Existing,25028,1342126.0
29/6/20,EUROPE,Shopify,F2,Existing,182,36681.0
29/6/20,OCEANIA,Retail,F1,Existing,150645,7451077.0
29/6/20,USA,Retail,C3,Existing,104304,5765543.0
29/6/20,CANADA,Shopify,F3,Existing,605,115232.0
29/6/20,SOUTH AMERICA,Shopify,C2,Existing,121,25006.0
29/6/20,OCEANIA,Shopify,F3,New,160,25758.0
29/6/20,ASIA,Shopify,null,Existing,325,60231.0
29/6/20,OCEANIA,Shopify,F3,Existing,3398,691104.0
29/6/20,SOUTH AMERICA,Retail,F3,Existing,1654,80500.0
29/6/20,USA,Retail,C3,New,44965,1693971.0
29/6/20,ASIA,Retail,C4,Existing,111751,4991052.0
29/6/20,AFRICA,Shopify,F3,New,98,15236.0
29/6/20,AFRICA,Retail,F2,New,62534,2205239.0
29/6/20,OCEANIA,Retail,F2,New,84654,2773702.0
29/6/20,SOUTH AMERICA,Shopify,C1,Existing,66,12326.0
29/6/20,USA,Shopify,C4,Existing,149,27727.0
29/6/20,EUROPE,Retail,null,New,3075,134236.0
29/6/20,ASIA,Retail,F3,Existing,386511,19047003.0
29/6/20,OCEANIA,Retail,F1,New,40187,1337460.0
29/6/20,EUROPE,Shopify,F1,New,6,1403.0
29/6/20,USA,Shopify,null,New,135,20922.0
29/6/20,EUROPE,Retail,null,Guest,103102,3597624.0
29/6/20,AFRICA,Retail,C3,Existing,290763,14711185.0
29/6/20,CANADA,Retail,C3,Existing,62962,3217134.0
29/6/20,ASIA,Shopify,F3,New,67,10114.0
29/6/20,CANADA,Retail,C4,Existing,29288,1469626.0
29/6/20,AFRICA,Shopify,F2,Existing,4116,777148.0
29/6/20,EUROPE,Shopify,null,New,14,3648.0
29/6/20,SOUTH AMERICA,Shopify,F1,New,5,1052.0
29/6/20,SOUTH AMERICA,Shopify,F3,Existing,31,6210.0
29/6/20,SOUTH AMERICA,Retail,F2,Existing,1341,59917.0
29/6/20,CANADA,Retail,F1,New,6755,257850.0
29/6/20,SOUTH AMERICA,Retail,null,Existing,269,9157.0
29/6/20,ASIA,Retail,C4,New,50616,1445099.0
29/6/20,SOUTH AMERICA,Retail,C1,New,2626,57267.0
29/6/20,CANADA,Shopify,null,New,83,12589.0
29/6/20,EUROPE,Shopify,C4,Existing,21,4722.0
29/6/20,ASIA,Shopify,F1,New,155,20418.0
29/6/20,EUROPE,Retail,null,Existing,2888,137688.0
29/6/20,EUROPE,Shopify,F1,Existing,121,26191.0
29/6/20,ASIA,Shopify,null,New,258,38634.0
29/6/20,AFRICA,Shopify,C1,Existing,1533,241820.0
29/6/20,OCEANIA,Shopify,F1,Existing,4206,786690.0
29/6/20,OCEANIA,Retail,null,Existing,44045,1778357.0
29/6/20,ASIA,Shopify,C4,New,42,5292.0
29/6/20,SOUTH AMERICA,Shopify,F1,Existing,68,16778.0
29/6/20,AFRICA,Retail,null,Guest,1570936,44574827.0
29/6/20,CANADA,Shopify,F2,Existing,1296,241198.0
29/6/20,AFRICA,Shopify,F3,Existing,2090,423284.0
29/6/20,AFRICA,Retail,C1,New,93846,2316291.0
29/6/20,USA,Shopify,C1,New,144,16411.0
29/6/20,OCEANIA,Retail,C2,New,106728,2795126.0
29/6/20,USA,Retail,F1,New,11443,446915.0
29/6/20,EUROPE,Shopify,C2,New,13,1716.0
29/6/20,CANADA,Shopify,C3,New,80,10231.0
29/6/20,AFRICA,Retail,F3,New,66696,2377430.0
29/6/20,CANADA,Shopify,F2,New,84,12155.0
29/6/20,ASIA,Shopify,C1,New,209,24314.0
29/6/20,AFRICA,Shopify,C4,Existing,404,73349.0
29/6/20,EUROPE,Retail,C4,New,1758,74011.0
29/6/20,ASIA,Shopify,F3,Existing,1552,301370.0
29/6/20,OCEANIA,Shopify,F1,New,294,43148.0
29/6/20,OCEANIA,Shopify,C1,Existing,2512,425189.0
29/6/20,SOUTH AMERICA,Shopify,null,Existing,4,522.0
29/6/20,SOUTH AMERICA,Retail,C1,Existing,3109,89148.0
29/6/20,CANADA,Retail,F3,New,18114,646402.0
29/6/20,ASIA,Retail,F2,Existing,208790,10023093.0
29/6/20,ASIA,Shopify,C1,Existing,1103,171759.0
29/6/20,AFRICA,Shopify,null,New,263,43036.0
29/6/20,CANADA,Retail,null,Existing,7360,327256.0
29/6/20,OCEANIA,Shopify,C3,New,464,70075.0
29/6/20,AFRICA,Shopify,C4,New,47,7345.0
29/6/20,SOUTH AMERICA,Retail,F3,New,382,15140.0
29/6/20,USA,Shopify,F2,New,126,20018.0
29/6/20,ASIA,Retail,C2,New,84776,2172470.0
29/6/20,OCEANIA,Shopify,null,New,402,64023.0
29/6/20,OCEANIA,Shopify,F2,Existing,5731,1122634.0
29/6/20,OCEANIA,Shopify,C4,Existing,659,116461.0
29/6/20,SOUTH AMERICA,Retail,null,New,1311,46236.0
29/6/20,USA,Retail,C1,New,34795,925527.0
29/6/20,ASIA,Retail,C1,New,122794,2622381.0
29/6/20,AFRICA,Shopify,F1,Existing,2512,450734.0
29/6/20,OCEANIA,Retail,C4,Existing,154866,7586276.0
